basin,pred_mean,pred_std,residual_mean,residual_std
41020,0.5525920914880414,0.9862063836831589,-0.001355276710444543,0.5179883477509466
41022,0.7491643528429922,1.196336170667395,-0.06183442636221818,0.515445063922958
41023,0.5941603960375045,1.0031367933179938,-0.05892991176958283,0.2533607115953333
41025,1.3931953136243727,2.511285346088494,-0.016289847887434955,1.327642980081157
41027,0.5743252368963946,0.6270361768506448,0.06760992788232315,0.666926712934769
41028,0.3753933382317519,0.4887517544702897,-0.09902188788784115,0.2521758390558331
41029,0.5226384486674996,0.8561257072684347,-0.019320381538542142,0.4393494538868167
42001,0.9001954817476031,1.1729305813635913,-0.16210333431411225,0.5606416323831409
42003,1.386764423687813,1.6083626612263633,0.050451430720949327,1.1939107701844762
42004,11.359038155043365,6.006759650837522,0.8052977631903012,1.6104695477809376
42006,1.0955323558649037,0.9158673006983103,0.07562235991689593,0.27106264067789654
42008,0.7157288856093098,0.5105499136193017,0.10179277312172706,0.1855499782829154
42010,5.809775991556364,2.7404912576826823,0.63708389588576,0.5997536776209472
42011,0.5762994083541769,0.5186930346863502,0.037634837102781836,0.2886321002792382
42016,4.54566977827476,1.804550332690058,-0.04619465855808762,0.5945148342724088
42024,5.690455879735274,2.786845921061396,0.33708406194224555,0.6140169478540157
42026,0.865145575015975,0.6300265541703267,-0.21756918462166133,0.39262446724949845
42027,1.3068713111775463,0.8223559737344974,-0.1625216851064126,0.21415037223136157
43005,3.5552163014879037,2.841691666936486,0.1956417527054414,0.7110798947921789
43006,2.9982583667275278,2.462778327246779,0.03173250754434277,0.6361614528817611
43007,14.65393076161573,17.787400773138856,1.15865259634241,5.247165713385561
43008,4.174481162829762,3.8796660981861124,0.020854293575513466,0.8765640983638432
43009,7.587794157594711,12.13430855419893,-0.2619931568115244,3.1091794991005974
43014,0.862439815764492,0.5235747872240561,0.04031947942953959,0.15906763914123237
43017,0.8072445813738018,0.7900480981116936,-0.02188766838659245,0.3100179683201711
43018,2.266061764901872,2.16532963885007,0.09559501025053628,0.5390101735495174
43021,21.387496255727957,19.906338923226002,-1.3738456531120642,4.952047328714854
44001,7.018318374760381,4.778168016408198,0.1897236259416294,0.9455300198726033
44002,2.7557125001779994,2.385952417494999,0.294739350503377,0.8483061581450142
44006,0.2151150696348703,0.14180973902847463,0.00709387548772136,0.06832173662777048
44009,0.3614823126809676,0.2777929514411501,0.0724199661508261,0.11061866051431798
44011,0.5504958486754893,0.7214169242653886,0.209111649578576,0.36873398116651845
45001,16.07417386572341,18.82071541585542,1.4865427784450478,6.642171071073437
45003,4.0169683050890015,4.975338646841189,0.1288646621873117,2.230481342650714
45004,5.347686674404398,6.814886327230198,0.6185707493609676,3.962296748340242
45005,3.4222540443359186,4.349266052420118,0.23166197902235328,2.1135341458286785
45009,4.431018268087628,4.93598828373284,0.2182971001242994,1.5680127539092261
45012,3.9521432811821096,5.082979567554271,0.041471505422501116,3.21780140450828
46003,10.618124943299847,12.686836110134216,1.5849923814250753,5.4884020052090285
46005,1.2481244987037867,1.3220652132578032,0.12356422462743451,0.8180547976765733
46008,3.9703197819716944,4.2577817798520075,0.11640318307345503,1.732761908660951
46014,6.322535702355093,8.332244356668525,-0.5005320310038339,2.6343146182842534
